valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,population_iris,pop_15_64_iris,nb_logement_iris,tx_pauvrete_iris,tx_menages_imposables_iris,dec_med_iris,disp_med_iris,tx_impot_iris,part_rev_act_salarie_iris,part_rev_chomage_iris,part_rev_retraites_iris,tx_emploi_15_64_iris,tx_cdi_iris,nb_generalistes_iris,nb_paramed_iris,nb_com_alim_iris,nb_eq_sportif_iris
132000,45,2,3.833050013,43.63249969,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
65200,25,1,3.860817909,43.63848495,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
45000,18,1,3.866691113,43.63640594,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
365000,150,0,3.872646093,43.60730362,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
365000,50,3,3.872646093,43.60730362,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
59000,39,1,3.826112986,43.61304855,2594,1881,1471,38.16155989,33.86287625,11316,13993.33333,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4,7,5,1
186300,63,3,3.892170906,43.60758972,2031,1519,1455,22.06353833,54.93358634,19414,18917,18,54.5,3.6,34.3,49.30875576,77.41935484,5,28,4,1
124000,33,3,3.890949011,43.60525131,2668,1928,2125,22.99237326,51.57740279,18724,18502,18.6,55.7,4.3,26.3,50.88174274,78.13578826,5,13,7,1
124000,16,1,3.890949011,43.60525131,2668,1928,2125,22.99237326,51.57740279,18724,18502,18.6,55.7,4.3,26.3,50.88174274,78.13578826,5,13,7,1
252550,68,3,3.875514984,43.61414719,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
115000,36,2,3.907443047,43.61090088,2440,1761,1276,23.99765304,52.51101322,16570,17283.33333,19,71.6,4.6,11.2,61.83986371,88.7195122,2,18,5,7
143380,72,4,3.901190996,43.60603333,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
296651,100,4,3.887901068,43.62756729,3375,2360,1865,10.09530533,71.20567376,26816,25518,23.9,53.9,2.2,25,65.29661017,83.18794607,6,16,3,1
280000,80,3,3.875145912,43.60568237,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
160000,46,2,3.838532925,43.63698959,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
230000,70,3,3.881880999,43.62223434,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
5000,17,0,3.862103939,43.61159515,2440,1868,1590,22.80461032,52.78884462,20140,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8,22,7,1
159200,47,2,3.893146038,43.6010704,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
135500,43,2,3.891185045,43.60926819,2691,1732,1680,14.43488943,62.53644315,21282,20684,17.7,55.9,3.6,33.4,57.39030023,84.06976744,3,8,3,6
194000,91,5,3.846874952,43.59516907,6204,4292,2939,22.74957936,49.45499844,16275,17143,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3,18,4,9
87000,9,1,3.839643002,43.61400604,3068,2033,1864,17.51824818,60.37195994,20454,20330,18.8,56.2,3.8,28.2,59.66551894,87.7340824,6,32,5,1
257375.4,68,3,3.842632055,43.64047241,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
308000,99,4,3.873260975,43.60560989,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
123000,38,2,3.867283106,43.63497543,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
41000,19,1,3.829399109,43.61086655,2621,1701,1164,14.3017177,63.59489051,22918,22382,20.5,53.6,2.8,27,61.61081717,89.33177022,0,10,3,1
46000,19,1,3.830239058,43.610672,2621,1701,1164,14.3017177,63.59489051,22918,22382,20.5,53.6,2.8,27,61.61081717,89.33177022,0,10,3,1
333500,110,0,3.879678965,43.60920715,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
267000,98,5,3.858110905,43.58671951,3975,2854,1933,19.50290449,52.56518082,18102,18233.84615,15.9,70.7,5.2,15.6,62.64891381,86.01099572,6,18,1,3
156200,67,3,3.889579058,43.6182251,2121,1356,1123,14.84317115,59.87780041,21546,21311.5,17.9,54.4,3.5,27.6,64.15929204,85.34246575,5,23,1,0
159000,46,2,3.91069293,43.60795212,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
170000,65,3,3.859954119,43.60787201,3190,2180,1841,33.71358371,43.04869442,13462,15858,14.3,51.8,4.6,35.4,50.04587156,79.01960784,1,2,6,0
77000,20,1,3.861903906,43.62501907,2309,1923,1591,29.9025974,44.11764706,15834,16761.97436,17.1,63.4,4.8,21.4,39.72958918,68.59623734,1,13,0,2
175000,60,0,3.879771948,43.60473633,2515,1962,1978,25.92592593,49.23599321,18062,18148.66667,19.4,57.4,4.7,22.7,44.08766565,79.44444444,8,17,39,1
75618,19,1,3.893723965,43.60218048,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
61000,25,1,3.846554041,43.61988068,4326,2883,2370,46.327142,39.43580887,9726,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3,9,13,5
500000,378,0,3.877496004,43.60649872,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
219010,67,4,3.869043112,43.60832977,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
93000,98,0,3.882292032,43.60375977,2515,1962,1978,25.92592593,49.23599321,18062,18148.66667,19.4,57.4,4.7,22.7,44.08766565,79.44444444,8,17,39,1
112000,37,2,3.852056026,43.61595535,2578,1906,1852,21.43895349,55.26552655,18728,18645,19.2,52.3,4.1,27.5,49.73767051,75.81620314,6,11,1,7
211300,89,5,3.892467976,43.5929451,3009,2000,1825,15.11279382,62.63595649,21494,20615,18.7,58.8,3.3,27.7,60.35,84.62273161,6,12,5,2
95000,59,2,3.824969053,43.61436081,2594,1881,1471,38.16155989,33.86287625,11316,13993.33333,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4,7,5,1
103000,35,1,3.888464928,43.62105942,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
70000,19,1,3.844743967,43.63390732,3898,3522,3172,27.4086786,42.31378764,15726,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0,10,1,0
122000,48,2,3.897428989,43.60269547,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
172710,63,3,3.873106003,43.59704208,3521,2139,1905,21.78927681,53.0956848,17972,17921.33333,16.6,51.6,4.2,35.2,58.39177186,79.1776028,2,10,6,2
48740,26,2,3.852777958,43.60298538,1889,1255,1184,19.28438662,59.64566929,21990,21012.38095,20.1,44.8,3.5,34.9,57.05179283,79.87519501,5,12,1,3
85000,28,1,3.877422094,43.61341476,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
68306,75,4,3.867536068,43.63586807,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
88000,21,1,3.863852978,43.61856461,2731,1826,1571,17.53648281,61.00872939,22862,21669.04762,21.9,55.8,2.7,25.3,54.3263965,78.84378844,8,19,6,1
180000,87,4,3.821079969,43.64134979,3945,2354,1526,50.13166557,24.3902439,8150,12217.3913,9,60,8.4,27.3,40.27187766,76.33410673,2,4,3,1
114500,32,1,3.878036022,43.60842514,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
89400,19,1,3.898505926,43.60168457,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
60700,20,1,3.842308998,43.64211273,5107,3986,2893,25.62361077,45.48889939,15696,16668,16.5,68.7,5.1,15.2,55.06773708,75.24752475,2,13,2,3
76000,24,1,3.860055923,43.64096069,2162,1525,1235,14.02700033,56.67915106,22990,21681.42857,22.4,56.3,3.2,22.4,52,75.95473833,1,0,5,8
150000,77,2,3.835473061,43.62077332,3983,2547,1846,41.76058483,32.55813953,10480,13344.66667,12.5,56.6,6.2,30.3,44.16961131,76.42928786,2,11,2,0
87612,19,1,3.898505926,43.60168457,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
121300,32,2,3.898505926,43.60168457,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
171590,77,3,3.8664639,43.59148407,5788,3594,3160,21.76228742,50.67014147,17061,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4,28,9,5
180000,78,4,3.872785091,43.60112381,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
95000,65,3,3.862129927,43.6048851,3634,2478,2076,28.9322444,50.88253195,16894,17232.5,16.6,59.2,5.4,24.5,54.64083939,81.9897084,3,23,14,0
176000,92,4,3.854662895,43.61557388,2578,1906,1852,21.43895349,55.26552655,18728,18645,19.2,52.3,4.1,27.5,49.73767051,75.81620314,6,11,1,7
156710,50,2,3.895380974,43.6031723,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
82500,25,1,3.849117994,43.63679886,3898,3522,3172,27.4086786,42.31378764,15726,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0,10,1,0
127400,33,2,3.897428989,43.60269547,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
18000,125,0,3.889763117,43.60341263,2888,1851,1605,22.36770322,50.80882353,17720,18040.37037,15,57.3,4.4,30.6,56.29389519,80.57080132,3,6,3,1
116000,51,2,3.881258965,43.60765457,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
266200,93,4,3.836867094,43.63216782,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
82500,22,1,3.851919889,43.63333511,3898,3522,3172,27.4086786,42.31378764,15726,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0,10,1,0
60000,47,2,3.825336933,43.61327744,2594,1881,1471,38.16155989,33.86287625,11316,13993.33333,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4,7,5,1
90000,30,1,3.893083096,43.60912323,2691,1732,1680,14.43488943,62.53644315,21282,20684,17.7,55.9,3.6,33.4,57.39030023,84.06976744,3,8,3,6
240700,68,3,3.907699108,43.61338425,1817,1331,1098,0,63.66630077,22040,21202.85714,19.6,61.4,3.5,24.7,65.81517656,90.1910828,4,3,1,0
182000,52,2,3.910655975,43.60740662,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
12600,229,0,3.893366098,43.60604477,2031,1519,1455,22.06353833,54.93358634,19414,18917,18,54.5,3.6,34.3,49.30875576,77.41935484,5,28,4,1
97000,36,2,3.876821041,43.60447311,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
100000,48,2,3.843133926,43.61516953,3068,2033,1864,17.51824818,60.37195994,20454,20330,18.8,56.2,3.8,28.2,59.66551894,87.7340824,6,32,5,1
158400,56,3,3.859560966,43.61168289,2094,1304,1205,11.96738559,65.06276151,25772,24227.5,23.5,48.7,2.8,26.9,65.64417178,78.51002865,9,36,7,0
128000,62,3,3.883611917,43.59542084,2976,1800,1691,16.79723083,63.01684533,21808,20867,20.2,51.7,3.2,30.9,56.16666667,85.73113208,3,27,4,1
65000,27,1,3.86751008,43.59100342,5788,3594,3160,21.76228742,50.67014147,17061,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4,28,9,5
78000,48,2,3.825336933,43.61327744,2594,1881,1471,38.16155989,33.86287625,11316,13993.33333,11.9,66.4,7.3,20.2,53.42902711,80.6345733,4,7,5,1
149800,55,1,3.895463943,43.60860443,2031,1519,1455,22.06353833,54.93358634,19414,18917,18,54.5,3.6,34.3,49.30875576,77.41935484,5,28,4,1
200000,74,3,3.86499691,43.60902786,2440,1868,1590,22.80461032,52.78884462,20140,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8,22,7,1
32500,25,1,3.87608695,43.6080513,2437,2085,1915,27.59253594,45.23135033,16102,16792.66667,19.6,56.5,6,17.2,48.53717026,60.14580802,3,4,17,1
85000,27,2,3.874649048,43.60869217,2437,2085,1915,27.59253594,45.23135033,16102,16792.66667,19.6,56.5,6,17.2,48.53717026,60.14580802,3,4,17,1
150000,64,3,3.846395969,43.62073898,4326,2883,2370,46.327142,39.43580887,9726,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3,9,13,5
104540,30,1,3.891185045,43.60926819,2691,1732,1680,14.43488943,62.53644315,21282,20684,17.7,55.9,3.6,33.4,57.39030023,84.06976744,3,8,3,6
275900,20,1,3.865147114,43.61751556,2731,1826,1571,17.53648281,61.00872939,22862,21669.04762,21.9,55.8,2.7,25.3,54.3263965,78.84378844,8,19,6,1
275900,20,1,3.865147114,43.61751556,2731,1826,1571,17.53648281,61.00872939,22862,21669.04762,21.9,55.8,2.7,25.3,54.3263965,78.84378844,8,19,6,1
195000,65,3,3.898505926,43.60079193,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
144100,23,1,3.880501986,43.60205078,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
195500,93,6,3.840801954,43.6176796,4057,2735,1374,62.59501503,16.38477801,6100,10594.41176,7.2,60.5,11.3,23.8,37.14808044,73.51598174,2,6,5,1
200000,30,2,3.891525984,43.61704254,2424,1596,1314,23.48336595,53.33998006,19168,19004,17.3,52,3.8,32.2,57.33082707,87.6747141,0,6,4,1
97100,29,1,3.891097069,43.59898376,3009,2000,1825,15.11279382,62.63595649,21494,20615,18.7,58.8,3.3,27.7,60.35,84.62273161,6,12,5,2
57000,21,1,3.877324104,43.61209869,2544,2167,2151,32.04874835,41.42427282,15092,15980,18.2,61.5,4.8,18.7,42.77803415,61.8226601,2,4,7,0
60163,20,1,3.832005978,43.62097168,3675,2183,1330,50.24383447,25.74850299,7782,12183.6,8.8,59.1,7.5,28.2,35.77645442,80.42857143,5,24,12,15
108000,46,2,3.864438057,43.61039352,2440,1868,1590,22.80461032,52.78884462,20140,19768.46154,23.7,51.8,3.9,20.9,47.43040685,74.70414201,8,22,7,1
150000,51,2,3.87312007,43.59906769,3521,2139,1905,21.78927681,53.0956848,17972,17921.33333,16.6,51.6,4.2,35.2,58.39177186,79.1776028,2,10,6,2
153000,71,3,3.860815048,43.59334946,5374,3559,2692,24.10271374,45.05849133,16010,16734,14.6,59.9,5,28.3,58.16240517,88.68407578,4,19,7,2
148500,43,2,3.885495901,43.62682343,3375,2360,1865,10.09530533,71.20567376,26816,25518,23.9,53.9,2.2,25,65.29661017,83.18794607,6,16,3,1
73000,25,1,3.897522926,43.60293961,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
58535,20,1,3.883249044,43.59490204,3654,2236,1864,31.82764108,45.84031267,13898,15731.42857,13.8,60.4,5.3,28,61.58318426,82.9248366,1,13,10,4
375000,101,4,3.874919891,43.62603378,2883,1964,1904,13.03216651,67.85992218,25188,23835,20.4,50.3,2.3,36.1,59.77596741,78.63501484,8,17,2,0
220000,71,3,3.850739002,43.63789368,3898,3522,3172,27.4086786,42.31378764,15726,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0,10,1,0
203000,63,3,3.894417048,43.6031456,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
207000,61,3,3.853121996,43.63815689,3898,3522,3172,27.4086786,42.31378764,15726,16713.33333,16.2,69.1,5.3,16.2,39.23906871,60.79501169,0,10,1,0
256500,58,3,3.895380974,43.6031723,3997,3062,2969,22.69796234,49.74160207,17299,17383.33333,16,67.2,5.1,20.1,57.90333116,76.8907563,2,6,6,0
118000,27,1,3.857702017,43.63326263,4667,4123,2157,21.40655646,51.84016824,21278,20877.08333,18.6,60.7,2.8,27.1,34.5379578,71.75398633,3,17,4,0
141000,51,2,3.893532991,43.59152985,1877,1352,1155,20.01128987,50.74798619,18344,18637.10526,16.3,57.3,3.9,30.6,56.36094675,87.82234957,0,3,2,8
16500,73,3,3.90083909,43.59717941,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
84236.69,14,0,3.867407084,43.63528061,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
135000,89,4,3.848673105,43.59605026,6204,4292,2939,22.74957936,49.45499844,16275,17143,14.3,75.1,5.9,13.5,65.35414725,85.76952823,3,18,4,9
122600,45,2,3.866894007,43.59283447,5788,3594,3160,21.76228742,50.67014147,17061,17665.33333,14.4,53.1,3.8,37.7,56.78909293,88.28781513,4,28,9,5
105000,37,2,3.824645042,43.63604355,5367,3752,2500,17.51071967,54.33862434,19234,19623.33333,16.5,77.7,4.3,10.3,66.09808102,82.1587868,5,30,2,3
58000,18,1,3.85265708,43.62330627,4172,3154,2795,39.91313464,34.23522916,11364,13454.44444,13,63.6,7.1,21.9,51.01458465,77.06167706,6,13,8,0
65000,76,4,3.845360041,43.62064362,4326,2883,2370,46.327142,39.43580887,9726,12744.66667,13.5,60.6,6.8,26.2,46.93028096,69.46386946,3,9,13,5
80000,19,1,3.879837036,43.62397385,3680,2452,2489,13.64497789,65.76177285,24186,23020.5,20.9,51.1,2.8,33.7,60.27732463,82.03062047,5,10,4,1
610300,95,7,3.877254009,43.60931015,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
66000,30,2,3.829399109,43.61086655,2621,1701,1164,14.3017177,63.59489051,22918,22382,20.5,53.6,2.8,27,61.61081717,89.33177022,0,10,3,1
200000,84,3,3.881716967,43.6017189,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
141000,23,2,3.86730504,43.60916901,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
135000,33,0,3.879229069,43.61258316,2851,2277,2237,20.14453478,52.28426396,19866,19507.16667,19.5,62.2,4.7,18.3,51.69082126,67.51219512,5,21,18,0
125000,50,3,3.855806112,43.6105423,2849,1777,1671,25.86307782,53.75816993,18406,18621.5,19.5,50.6,3.6,30.4,58.97580191,79.37062937,3,28,6,5
64000,18,1,3.859903097,43.63869476,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
147000,66,3,3.835473061,43.62077332,3983,2547,1846,41.76058483,32.55813953,10480,13344.66667,12.5,56.6,6.2,30.3,44.16961131,76.42928786,2,11,2,0
450000,93,0,3.878287077,43.60722351,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
375000,123,6,3.881875992,43.6088295,4579,3700,3448,23.30302046,56.09625668,21635,20964.5,23.1,52.6,3.5,23.4,47.56756757,68.37725381,14,27,19,1
65000,29,1,3.848437071,43.60440445,4258,2866,2198,23.52122477,51.64147994,16308,17357.2,17.3,55.4,4.5,27.7,59.4905792,85.87837838,2,8,4,1
130000,57,2,3.870534897,43.60808182,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
158000,51,2,3.91069293,43.60795212,5166,3833,3193,15.02021019,62.00519143,20928,20374.66667,20.1,69.4,3.9,15.7,68.92773285,87.69363167,17,43,9,3
128000,79,4,3.864628077,43.59464264,5374,3559,2692,24.10271374,45.05849133,16010,16734,14.6,59.9,5,28.3,58.16240517,88.68407578,4,19,7,2
118000,38,2,3.876707077,43.60367966,4567,3372,3077,21.86794208,55.66762728,20564,19764,19.9,54.9,3.9,26.2,55.10083037,76.66882696,10,36,14,1
100000,53,3,3.848437071,43.60440445,4258,2866,2198,23.52122477,51.64147994,16308,17357.2,17.3,55.4,4.5,27.7,59.4905792,85.87837838,2,8,4,1
343100,114,5,3.887983084,43.59598923,3009,2000,1825,15.11279382,62.63595649,21494,20615,18.7,58.8,3.3,27.7,60.35,84.62273161,6,12,5,2
459300,123,0,3.879599094,43.60176468,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
459300,212,0,3.879599094,43.60176468,3169,2458,2164,25.78139449,42.13230572,15536,16781.11111,15.7,64.3,5.9,20.1,51.54597234,70.77338129,3,15,13,0
115000,62,1,3.852821112,43.62047958,4172,3154,2795,39.91313464,34.23522916,11364,13454.44444,13,63.6,7.1,21.9,51.01458465,77.06167706,6,13,8,0
89400,19,1,3.898505926,43.60168457,3904,3211,2728,17.98735369,56.36882129,19928,19496,19.8,71.3,4.6,15.4,52.72500779,77.73512476,0,6,6,2
206000,69,3,3.892688036,43.60572815,2031,1519,1455,22.06353833,54.93358634,19414,18917,18,54.5,3.6,34.3,49.30875576,77.41935484,5,28,4,1
133603,45,2,3.870809078,43.60443115,4826,3768,3138,29.54889113,47.60353653,16682,16927,16.8,60.9,6.2,19.9,48.85881104,72.20052083,5,31,30,2
150540,41,2,3.874881029,43.60903549,2437,2085,1915,27.59253594,45.23135033,16102,16792.66667,19.6,56.5,6,17.2,48.53717026,60.14580802,3,4,17,1
63000,78,4,3.886522055,43.59260941,3654,2236,1864,31.82764108,45.84031267,13898,15731.42857,13.8,60.4,5.3,28,61.58318426,82.9248366,1,13,10,4
84000,72,4,3.856056929,43.60296249,2982,1872,1692,17.78656126,58.52066715,20930,20440,18.8,50.2,3.1,31.3,58.86752137,82.01438849,11,27,7,0
80000,20,1,3.894939899,43.61089706,2691,1732,1680,14.43488943,62.53644315,21282,20684,17.7,55.9,3.6,33.4,57.39030023,84.06976744,3,8,3,6
63000,16,1,3.86730504,43.60916901,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
82000,24,1,3.860999107,43.62805939,2309,1923,1591,29.9025974,44.11764706,15834,16761.97436,17.1,63.4,4.8,21.4,39.72958918,68.59623734,1,13,0,2
205000,71,3,3.883518934,43.61843872,2540,1854,1640,20.30123038,55.56396669,19238,19206.08696,18.3,60.8,3.7,24,57.60517799,79.33261572,5,24,10,4
185000,63,3,3.892266989,43.60817719,2031,1519,1455,22.06353833,54.93358634,19414,18917,18,54.5,3.6,34.3,49.30875576,77.41935484,5,28,4,1
105000,31,1,3.867367029,43.63722992,5483,4949,3803,30.86795736,40.8929837,15398,16239,17.2,62.8,4,20.9,32.00646595,64.03806934,3,18,3,3
221600,69,3,3.887617111,43.62973022,3375,2360,1865,10.09530533,71.20567376,26816,25518,23.9,53.9,2.2,25,65.29661017,83.18794607,6,16,3,1
174500,70,3,3.847487926,43.62326813,2418,1836,1574,16.83833408,56.29887055,21428,20247.61905,18.4,59,4.2,28.2,56.31808279,78.25112108,3,16,0,0
169500,98,5,3.855473995,43.59406281,2398,1575,1549,15.30032468,57.18981101,19424,19387.85714,16.6,58.4,3.8,30.7,65.77777778,85.74380165,4,19,3,1
115000,30,1,3.873847961,43.60904694,2437,2085,1915,27.59253594,45.23135033,16102,16792.66667,19.6,56.5,6,17.2,48.53717026,60.14580802,3,4,17,1
193000,82,4,3.836086988,43.60473633,4188,2918,2027,16.44876523,61.18791603,20392,20190.76923,18.7,59.2,3.6,26.3,63.84509938,85.5176541,3,25,2,4
290000,52,3,3.873208046,43.62049484,2967,2251,2021,23.52941176,53.83244207,19814,19367.41935,20.7,54.9,3.9,25.1,46.82363394,75.51252847,9,21,7,0
423200,141,4,3.893379927,43.58987045,1877,1352,1155,20.01128987,50.74798619,18344,18637.10526,16.3,57.3,3.9,30.6,56.36094675,87.82234957,0,3,2,8
260000,50,0,3.876893044,43.6094017,2370,2050,1938,20.94117647,54.52812202,21298,20329.04762,23.7,54.9,4.1,18.3,45.70731707,62.55144033,11,9,24,0
260000,149,0,3.868877888,43.61335373,1712,1409,1226,19.0990991,58.13648294,23970,22888,24.9,49,3.3,18,47.12562101,66.66666667,9,19,5,2
